,title,link,summary,published,tags,category,credit,source,lemmatized_text,audio
7,"Únik chemikálií v Plzni-Skvrňanech má třetí oběť. Zemřel jeden z hospitalizovaných mužů, stav druhého se zlepšil",https://www.lidovky.cz/domov/stav-jednoho-muze-po-uniku-chemikalii-v-plzni-se-mirne-zlepsil-stale-zustava-na-jip.A210619_073428_ln_domov_liam#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Páteční únik toxických látek v areálu firmy SUEZ v Plzni-Skvrňanech má třetí oběť. V sobotu v nemocnici zemřel jeden z mužů, který byl při neštěstí vážně zraněn. Řekla to administrátorka fakultní nemocnice v Plzni Libuše Kufnerová. Stav druhého zraněného se podle ní mírně zlepšil a je ve stabilizovaném stavu. Plzeňští kriminalisté zahájili úkony trestního řízení pro podezření z trestného činu obecné ohrožení z nedbalosti.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=19, tm_hour=12, tm_min=42, tm_sec=0, tm_wday=5, tm_yday=170, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,"únik chemikálie v Plzeň - Skvrňany mít třetí oběť . zemřít jeden z hospitalizovaný muž , stav druhý se zlepšit páteční únik toxický látka v areál firma Suez v Plzeň - Skvrňany mít třetí oběť . v sobota v nemocnice zemřít jeden z muž , který být při neštěstí vážně zranit . říci ten administrátorka fakultní nemocnice v Plzeň Libuše Kufnerová . stav druhý zraněný se podle on mírně zlepšit a být v stabilizovaný stav . plzeňský kriminalista zahájit úkon trestní řízení pro podezření z trestný čin obecný ohrožení z nedbalost .",unik_chemikalii_v_plzni_skvrnanech_ma_treti_obet_zemrel_jeden_z_hospitalizovanych_muzu_stav_druheho_se_zlepsil.wav
8,Česko čeká Mordor. V neděli večer mají dorazit silné bouřky s bičujícím deštěm a kroupami,https://www.lidovky.cz/domov/tropicke-pocasi-v-nedeli-ukonci-bourky-hrozi-i-narazovy-vitr-a-kroupy.A210619_112711_ln_domov_liam#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Od nedělního večera mohou do Čech dorazit silné bouřky, které bude provázat nárazový vítr, kroupy a přívalové srážky. Výstraha meteorologů platí pro české kraje zatím do pondělního rána. Vyplývá to i informací na webu Českého hydrometeorologického ústavu (ČHMÚ).","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=19, tm_hour=9, tm_min=29, tm_sec=0, tm_wday=5, tm_yday=170, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Tomáš Bláha,lidovky.cz,"Česko čekat Mordor . v neděle večer mít dorazit silný bouřka s bičující déšť a kroupa od nedělní večer moci do Čechy dorazit silný bouřka , který být provázat nárazový vítr , kroupa a přívalový srážka . výstraha meteorolog platit pro český kraj zatím do pondělní ráno . vyplývat ten i informace na web český hydrometeorologický ústav ( ČHMÚ ) .",cesko_ceka_mordor_v_nedeli_vecer_maji_dorazit_silne_bourky_s_bicujicim_destem_a_kroupami.wav
9,"V Česku dále ubývá případů koronaviru. Testy v pátek odhalily 147 nakažených, o 32 méně než před týdnem",https://www.lidovky.cz/domov/v-cesku-dale-ubyva-pripadu-koronaviru-testy-v-patek-odhalily-147-nakazenych-o-32-mene-nez-pred-tydne.A210619_084228_ln_domov_liam#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"V Česku dál ubývá nových případů nemoci covid-19. V pátek testy odhalily 147 nakažených, o 32 méně než před týdnem, méně se ale v mezitýdenním srovnání testovalo. Počet hospitalizovaných klesl před víkendem pod stovku. Na 100 tisíc obyvatel připadá za týden devět nakažených, stejně jako předchozí den. Reprodukční číslo ukazující šíření epidemie zůstává na hodnotě 0,66. Vyplývá to z informací na webu ministerstva zdravotnictví.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=19, tm_hour=8, tm_min=4, tm_sec=0, tm_wday=5, tm_yday=170, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Jakub Stadler MAFRA,lidovky.cz,"v Česko dále ubývat případ koronavirus . test v pátek odhalit 147 nakažený , o 32 málo než před týden v Česko dále ubývat nový případ nemoc covid - 19 . v pátek test odhalit 147 nakažený , o 32 málo než před týden , málo se ale v mezitýdenní srovnání testovat . počet hospitalizovaný klesnout před víkend pod stovka . na 100 tisíc obyvatel připadat za týden devět nakažený , stejně jako předchozí den . reprodukční číslo ukazující šíření epidemie zůstávat na hodnota 0,66 . vyplývat ten z informace na web ministerstvo zdravotnictví .",v_cesku_dale_ubyva_pripadu_koronaviru_testy_v_patek_odhalily_147_nakazenych_o_32_mene_nez_pred_tydnem.wav
10,"Očkování v Česku funguje, říkají čísla. Po druhé dávce se nakazila jen hrstka lidí, většinou to mělo zřejmou příčinu",https://www.lidovky.cz/domov/jak-vakcina-chrani-po-druhe-davce-bylo-pozitivnich-0-18-procenta-ockovanych-plne-pusobi-po-2-tydnech.A210619_092305_ln_domov_liam#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Po druhé dávce vakcíny proti covidu-19 mělo pozitivní test 3792 lidí z 2,097 milionu plně očkovaných, tedy 0,18 procenta. Z toho zhruba polovina případů byla zachycena dříve než dva týdny po aplikaci, kdy podle odborníků vzniká maximální imunita. Vyplývá to z dat Ústavu zdravotnických informací a statistiky (ÚZIS) k pondělí 14. června, která má ČTK k dispozici.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=19, tm_hour=7, tm_min=27, tm_sec=0, tm_wday=5, tm_yday=170, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Jakub Stadler MAFRA,lidovky.cz,"očkování v Česko fungovat , říkat číslo . po druhý dávka se nakazit jen hrstka člověk , většinou ten mít zřejmý příčina po druhý dávka vakcína proti covid - 19 mít pozitivní test 3792 člověk z 2,097 milión plně očkovaný , tedy 0,18 procento . z ten zhruba polovina případ být zachytit brzy než dva týden po aplikace , kdy podle odborník vznikat maximální imunita . vyplývat ten z datum ústav zdravotnický informace a statistika ( ÚZIS ) k pondělí 14 . červen , který mít ČTK k dispozice .",ockovani_v_cesku_funguje_rikaji_cisla_po_druhe_davce_se_nakazila_jen_hrstka_lidi_vetsinou_to_melo_zrejmou_pricinu.wav
11,"Primark není výjimečný, má jen dobré PR, říká šéfka katedry marketingu UK",https://www.lidovky.cz/domov/primark-prilakal-zajem-novinaru-jako-takovy-vyjimecny-neni-je-to-pr-rika-sefka-katedry-marketingu-uk.A210618_173900_ln_domov_sed#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"„Když se u nás otevíralo Takko, Kik nebo Pepco, které jsou většinou v obchodních zónách na okraji měst, nikdo to na titulku Blesku nedával,“ říká v rozhovoru pro server Lidovky.cz Denisa Hejlová, vedoucí katedry Marketingové komunikace a public relations na FSV UK. Fronty skvěle zaujmou spotřebitele.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=17, tm_min=16, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Jakub Stadler MAFRA,lidovky.cz,"Primark být výjimečný , mít jen dobrý PR , říkat šéfka katedra marketing UK „ když se u já otevírat Takko , Kika nebo Pepco , který být většinou v obchodní zóna na okraj město , nikdo ten na titulka blesk dávat , “ říkat v rozhovor pro server Lidovky.cz Denisa Hejlová , vedoucí katedra marketingový komunikace a public relation na FSV UK . front skvěle zaujmout spotřebitel .",primark_neni_vyjimecny_ma_jen_dobre_pr_rika_sefka_katedry_marketingu_uk.wav
12,Expertní týmy Česka a Polska nedospěly k dohodě o dole Turów. V jednání budou pokračovat příští týden,https://www.lidovky.cz/domov/expertni-tymy-ceska-a-polska-nedospely-k-dohode-o-dole-turow-v-jednani-budou-pokracovat-pristi-tyden.A210618_174505_ln_domov_likv#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Expertní týmy České republiky a Polska zatím nedospěly k dohodě o hnědouhelném dole Turów poblíž českých hranic. Jednání o mezivládní smlouvě, která má obsahovat české podmínky pro případné zpětvzetí žaloby u Soudního dvora EU, budou pokračovat příští týden. V páteční tiskové zprávě to po dvoudenním jednání uvedlo ministerstvo životního prostředí.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=15, tm_min=45, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Lidové noviny,lidovky.cz,"expertní tým Česko a Polsko dospět k dohoda o důl Turów . v jednání být pokračovat příští týden expertní tým český republika a Polsko zatím dospět k dohoda o hnědouhelný důl Turów poblíž český hranice . jednání o mezivládní smlouva , který mít obsahovat český podmínka pro případný zpětvzetí žaloba u soudní dvůr EU , být pokračovat příští týden . v páteční tiskový zpráva ten po dvoudenní jednání uvést ministerstvo životní prostředí .",expertni_tymy_ceska_a_polska_nedospely_k_dohode_o_dole_turow_v_jednani_budou_pokracovat_pristi_tyden.wav
13,"Exprezident Václav Klaus slaví osmdesátiny. Poblahopřát na Hrad mu přišli Strach, Duka i Nečas",https://www.lidovky.cz/domov/klaus-slavi-osmdesatiny-poblahoprat-na-hrad-mu-prisla-rodina-i-lide-z-politiky.A210618_151005_ln_domov_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Bývalý prezident Václav Klaus slaví 80. narozeniny, které připadají na sobotu 19. června. Akce v Jižních zahradách Pražského hradu je pouze pro zvané hosty. Poblahopřát mu přišli členové rodiny i bývalí kolegové z politické branže.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=15, tm_min=44, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"exprezident Václav Klaus slavit osmdesátiny . poblahopřát na hrad on přijít Strach , Duka i Nečas bývalý prezident Václav Klaus slavit 80 . narozeniny , který připadat na sobota 19 . červen . akce v jižní zahrada pražský hrad být pouze pro zvaný host . poblahopřát on přijít člen rodina i bývalý kolega z politický branže .",exprezident_vaclav_klaus_slavi_osmdesatiny_poblahoprat_na_hrad_mu_prisli_strach_duka_i_necas.wav
14,"Hnutí SPD podle zprávy ministerstva vnitra zůstává ,nejvýznamnějším uskupením s xenofobními prvky’",https://www.lidovky.cz/domov/hnuti-spd-podle-zpravy-ministerstva-vnitra-zustava-nejvyznamnejsim-uskupenim-s-xenofobnimi-prvky.A210618_163647_ln_domov_likv#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Nejvýznamnějším uskupením s dominujícími „xenofobními a vyhroceně nacionalistickými prvky“ zůstalo i v loňském roce hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Vyplývá to ze zprávy o extremismu a předsudečné nenávisti na území České republiky ministerstva vnitra za rok 2020, kterou v pondělí projedná vláda. Podle předsedy hnutí SPD Tomia Okamury ministr vnitra Jan Hamáček (ČSSD) zneužívá ministerstvo k politickému boji.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=14, tm_min=36, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,"hnutí SPD podle zpráva ministerstvo vnitro zůstávat , významný uskupení s xenofobní prvek ’ významný uskupení s dominující „ xenofobní a vyhroceně nacionalistický prvek “ zůstat i v loňský rok hnutí svoboda a přímý demokracie ( SPD ) Tomio Okamura . vyplývat ten z zpráva o extremismus a předsudečný nenávist na území český republika ministerstvo vnitro za rok 2020 , který v pondělí projednat vláda . podle předseda hnutí SPD Tomio Okamura ministr vnitro Jan Hamáček ( ČSSD ) zneužívat ministerstvo k politický boj .",hnuti_spd_podle_zpravy_ministerstva_vnitra_zustava_nejvyznamnejsim_uskupenim_s_xenofobnimi_prvky.wav
15,Roušky místo respirátorů v MHD? Podle Vojtěcha na tom zatím není shoda,https://www.lidovky.cz/domov/na-nahrade-respiratoru-v-mhd-rouskami-neni-odborna-shoda-duvodem-je-podle-vojtecha-riziko-sireni-mut.A210618_154825_ln_domov_likv#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Na tom, zda je možné nahradit respirátory v MHD a budovách rouškami, zatím není odborná shoda. Ve Sněmovně to v pátek  novinářům řekl ministr zdravotnictví Adam Vojtěch (za ANO). Už dříve se diskutovalo o tom, že by změna mohla platit od 1. července. Povinnost platí od 25. února.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=13, tm_min=48, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz,"rouška místo respirátor v MHD ? podle Vojtěch na ten zatím být shoda na ten , zda být možný nahradit respirátor v MHD a budova rouška , zatím být odborný shoda . v sněmovna ten v pátek novinář říci ministr zdravotnictví Adam Vojtěch ( za ANO ) . už brzy se diskutovat o ten , že být změna moci platit od 1 . červenec . povinnost platit od 25 . únor .",rousky_misto_respiratoru_v_mhd_podle_vojtecha_na_tom_zatim_neni_shoda.wav
16,"Dva lidé zemřeli v Plzni po úniku chemikálií v areálu firmy, která zpracovává tekuté kaly",https://www.lidovky.cz/domov/v-plzni-unikly-nebezpecne-latky-z-cisticky-zasazeno-je-sedm-lidi-ctyri-museli-byt-resuscitovani.A210618_124354_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Dva lidé v pátek zemřeli a dva jsou ve vážném stavu v nemocnici po dopoledním úniku chemikálií v Plzni - Skvrňanech. Nebezpečné chemikálie na bázi síry unikly ve vysokých koncentracích v areálu firmy, která se zabývá zpracováním tekutých průmyslových kalů.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=13, tm_min=26, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,HZS Západočeského kraje,lidovky.cz,"dva člověk zemřít v Plzeň po únik chemikálie v areál firma , který zpracovávat tekutý kal dva člověk v pátek zemřít a dva být v vážný stav v nemocnice po dopolední únik chemikálie v Plzeň - Skvrňany . bezpečný chemikálie na báze síra uniknout v vysoký koncentrace v areál firma , který se zabývat zpracování tekutý průmyslový kal .",dva_lide_zemreli_v_plzni_po_uniku_chemikalii_v_arealu_firmy_ktera_zpracovava_tekute_kaly.wav
17,"Česko zezelenalo. Rozhodnutí usnadní cesty do Chorvatska, turisté nebudou potřebovat ani test",https://www.lidovky.cz/domov/cesko-zezelenalo-evropska-unie-jej-zaradila-mezi-zeme-s-mirnym-rizikem-nakazy-ulehci-to-cestovani.A210618_131448_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Evropské středisko pro kontrolu a prevenci nemocí (ECDC) zařadilo od pátku Česko mezi zelené země s nízkým rizikem nákazy, což usnadní cestování do evropských zemí, které se řídí společným unijním semaforem.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=12, tm_min=58, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Petr Lundák MAFRA,lidovky.cz,"Česko zezelenat . rozhodnutí usnadnit cesta do Chorvatsko , turista být potřebovat ani test evropský středisko pro kontrola a prevence nemoc ( ECDC ) zařadit od pátek Česko mezi zelený země s nízký riziko nákaza , což usnadnit cestování do evropský země , který se řídit společný unijní semafor .",cesko_zezelenalo_rozhodnuti_usnadni_cesty_do_chorvatska_turiste_nebudou_potrebovat_ani_test.wav
18,"Sněmovna schválila klouzavý mandát pro ministry z řad poslanců, mohou jej předat náhradníkům",https://www.lidovky.cz/domov/snemovna-schvalila-klouzavy-mandat-pro-ministry-z-rad-poslancu-mohou-jej-predat-nahradnikum.A210618_134244_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Členové vlády by do budoucna mohli dobrovolně předat poslanecký mandát náhradníkům, dokud by měli angažmá v kabinetu. Zavedení tohoto klouzavého mandátu obsahuje novela ústavy, kterou v pátek Sněmovna schválila nejmenším potřebným počtem 120 hlasů ze 157 přítomných poslanců.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=11, tm_min=55, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"sněmovna schválit klouzavý mandát pro ministr z řada poslanec , moci on předat náhradník člen vláda být do budoucno moci dobrovolně předat poslanecký mandát náhradník , dokud být mít angažmá v kabinet . zavedení tento klouzavý mandát obsahovat novela ústava , který v pátek sněmovna schválit malý potřebný počet 120 hlas z 157 přítomný poslanec .",snemovna_schvalila_klouzavy_mandat_pro_ministry_z_rad_poslancu_mohou_jej_predat_nahradnikum.wav
19,Poslanci podpořili sebeobranu se zbraní v ruce jako základní lidské právo. Novelu musí potvrdit Senát,https://www.lidovky.cz/domov/pravo-branit-sebe-i-jine-se-zbrani-bude-v-cesku-ustavne-zakotveno-novela-vychazi-z-petice.A210618_122553_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Právo bránit sebe i jiné se zbraní za zákonných podmínek bude ústavně zakotveno. Sněmovna v pátek beze změn schválila toto senátní doplnění Listiny základních práv a svobod, které je reakcí na odzbrojovací tendence v rámci EU. Souhlas s novelou nyní ještě musí stvrdit horní parlamentní komora.","FeedparserTime(tm_year=2021, tm_mon=6, tm_mday=18, tm_hour=10, tm_min=47, tm_sec=0, tm_wday=4, tm_yday=169, tm_isdst=0)",['Zprávy - Domov'],Zprávy z domova,Shutterstock,lidovky.cz,"poslanec podpořit sebeobrana s zbraň v ruka jako základní lidský právo . novela muset potvrdit senát právo bránit se i jiný s zbraň za zákonný podmínka být ústavně zakotvit . sněmovna v pátek bez změna schválit tento senátní doplnění listina základní právo a svoboda , který být reakce na odzbrojovací tendence v rámec EU . souhlas s novela nyní ještě muset stvrdit horní parlamentní komora .",poslanci_podporili_sebeobranu_se_zbrani_v_ruce_jako_zakladni_lidske_pravo_novelu_musi_potvrdit_senat.wav
